code,name,region_id,department_id,arrondissement_id,registered_voters,location_name,latitude,longitude,source_document_slug,source_sha256,source_position,source_confidence
ELECAM-2025-NW-BUI-NKUM-0041,G.S. SAAN / A,a1000001-0000-0000-0000-000000000007,ab90e016-bc76-4b7f-95cd-c6a9b36e3743,3d10daf9-1a90-4378-9c49-d6a3520d626a,159,NORD-OUEST / BUI / NKUM / G.S TATUM,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,41,official
ELECAM-2025-NW-BUI-NKUM-0042,SARNYAR COUNCIL HALL / A,a1000001-0000-0000-0000-000000000007,ab90e016-bc76-4b7f-95cd-c6a9b36e3743,3d10daf9-1a90-4378-9c49-d6a3520d626a,305,NORD-OUEST / BUI / NKUM / G.S TATUM,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,42,official
ELECAM-2025-NW-BUI-NKUM-0043,C.S. TAKUI / A,a1000001-0000-0000-0000-000000000007,ab90e016-bc76-4b7f-95cd-c6a9b36e3743,3d10daf9-1a90-4378-9c49-d6a3520d626a,295,NORD-OUEST / BUI / NKUM / G.S TATUM,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,43,official
ELECAM-2025-NW-BUI-NKUM-0044,C.S. TAKIJAH / A,a1000001-0000-0000-0000-000000000007,ab90e016-bc76-4b7f-95cd-c6a9b36e3743,3d10daf9-1a90-4378-9c49-d6a3520d626a,277,NORD-OUEST / BUI / NKUM / G.S TATUM,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,44,official
ELECAM-2025-NW-BUI-NKUM-0045,C.S. TAKIJAH / B,a1000001-0000-0000-0000-000000000007,ab90e016-bc76-4b7f-95cd-c6a9b36e3743,3d10daf9-1a90-4378-9c49-d6a3520d626a,271,NORD-OUEST / BUI / NKUM / G.S TATUM,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,45,official
ELECAM-2025-NW-BUI-NKUM-0046,TAKOV I.P.S. / A,a1000001-0000-0000-0000-000000000007,ab90e016-bc76-4b7f-95cd-c6a9b36e3743,3d10daf9-1a90-4378-9c49-d6a3520d626a,323,NORD-OUEST / BUI / NKUM / G.S TATUM,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,46,official
ELECAM-2025-NW-BUI-NKUM-0047,I.P.S. TATUM / A,a1000001-0000-0000-0000-000000000007,ab90e016-bc76-4b7f-95cd-c6a9b36e3743,3d10daf9-1a90-4378-9c49-d6a3520d626a,319,NORD-OUEST / BUI / NKUM / G.S TATUM,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,47,official
ELECAM-2025-NW-BUI-NKUM-0048,G.B.H.S TATUM / A,a1000001-0000-0000-0000-000000000007,ab90e016-bc76-4b7f-95cd-c6a9b36e3743,3d10daf9-1a90-4378-9c49-d6a3520d626a,278,NORD-OUEST / BUI / NKUM / G.S TATUM,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,48,official
ELECAM-2025-NW-BUI-NKUM-0049,G.B.H.S TATUM / B,a1000001-0000-0000-0000-000000000007,ab90e016-bc76-4b7f-95cd-c6a9b36e3743,3d10daf9-1a90-4378-9c49-d6a3520d626a,267,NORD-OUEST / BUI / NKUM / G.S TATUM,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,49,official
ELECAM-2025-NW-BUI-NKUM-0050,NSEH COOP HALL / A,a1000001-0000-0000-0000-000000000007,ab90e016-bc76-4b7f-95cd-c6a9b36e3743,3d10daf9-1a90-4378-9c49-d6a3520d626a,421,NORD-OUEST / BUI / NKUM / G.S TATUM,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,50,official
ELECAM-2025-NW-BUI-NKUM-0051,C.S. YANGKITARI / A,a1000001-0000-0000-0000-000000000007,ab90e016-bc76-4b7f-95cd-c6a9b36e3743,3d10daf9-1a90-4378-9c49-d6a3520d626a,205,NORD-OUEST / BUI / NKUM / G.S TATUM,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,51,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0001,G.S AMBU / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,189,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,1,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0002,G.S BADU / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,122,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,2,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0003,G.S. BAHENDE / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,161,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,3,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0004,G.S BAJINI / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,136,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,4,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0005,FULL GOSPEL SCHOOL BANUM,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,122,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,5,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0006,G.S AGBAL / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,137,NORD-OUEST / MENCHUM / BENAKUMA / G.S MODELLE,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,6,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0007,G.S BUCHENGE / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,113,NORD-OUEST / MENCHUM / BENAKUMA / G.S MODELLE,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,7,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0008,COMMUNITY SCHOOL,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,49,NORD-OUEST / MENCHUM / BENAKUMA / G.S MODELLE,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,8,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0009,G.S. BATOMO / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,106,NORD-OUEST / MENCHUM / BENAKUMA / G.S MODELLE,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,9,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0010,G.S BAWORO / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,302,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,10,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0011,G.S. FOMBE / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,171,NORD-OUEST / MENCHUM / BENAKUMA / G.S MODELLE,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,11,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0012,MARKET SQUARE MBAMBA / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,77,NORD-OUEST / MENCHUM / BENAKUMA / G.S MODELLE,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,12,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0013,C.S MBEKUNYAM / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,172,NORD-OUEST / MENCHUM / BENAKUMA / G.S MODELLE,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,13,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0014,G.S MUALA / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,120,NORD-OUEST / MENCHUM / BENAKUMA / G.S MODELLE,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,14,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0015,G.S. SHISONG / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,108,NORD-OUEST / MENCHUM / BENAKUMA / G.S MODELLE,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,15,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0016,G.S SOHKA / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,70,NORD-OUEST / MENCHUM / BENAKUMA / G.S MODELLE,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,16,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0017,G.S BEFANG / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,281,NORD-OUEST / MENCHUM / BENAKUMA / G.S BEFANG,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,17,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0018,G.S EBIAITE (MILE 37) / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,287,NORD-OUEST / MENCHUM / BENAKUMA / G.S EBIATE(MILE 37),,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,18,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0019,MARKET SQUARE BEFANG / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,407,NORD-OUEST / MENCHUM / BENAKUMA / G.S BEFANG,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,19,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0020,G.S BEJINGE / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,219,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,20,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0021,C.S BAFU BENABINGE / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,174,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,21,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0022,G.S BENABINGE / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,407,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,22,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0023,G.S EBU / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,164,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,23,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0024,G.S. KEHUNGURU-ONGO / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,177,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,24,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0025,G.S BARRI / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,204,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,25,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0026,G.S BENADE / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,225,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,26,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0027,P.C.C OZEME / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,310,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,27,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0028,G.S BENAGUDI / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,357,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,28,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0029,G.S BICHULU / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,132,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,29,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0030,G.S ETHIOPHY / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,143,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,30,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0031,G.S MAYI / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,69,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,31,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0032,P.C.C EZEME / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,163,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,32,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0033,G.S BENAHUNDU / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,285,NORD-OUEST / MENCHUM / BENAKUMA / G.S BENAKUMA,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,33,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0034,G.S EBERE-OGU / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,255,NORD-OUEST / MENCHUM / BENAKUMA / G.S BENAKUMA,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,34,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0035,G.S BENAKUHU / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,143,NORD-OUEST / MENCHUM / BENAKUMA / G.S BENAKUMA,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,35,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0036,G.H.S BENAKUMA / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,331,NORD-OUEST / MENCHUM / BENAKUMA / G.S BENAKUMA,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,36,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0037,G.H.S BENAKUMA / B,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,184,NORD-OUEST / MENCHUM / BENAKUMA / G.S BENAKUMA,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,37,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0038,G.S BENAKUMA / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,314,NORD-OUEST / MENCHUM / BENAKUMA / G.S BENAKUMA,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,38,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0039,G.S VIKURU / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,92,NORD-OUEST / MENCHUM / BENAKUMA / G.S BENAKUMA,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,39,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0040,MARKET SQUARE BENAKUMA /,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,274,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,40,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0041,MARKET SQUARE BENAKUMA /,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,265,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,41,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0042,MARKET SQUARE BENAKUMA /,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,115,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,42,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0043,COMMUNITY SCHOOL,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,108,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,43,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0044,G.S BENANGE / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,361,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,44,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0045,C.S BENATIDI IKURU / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,160,NORD-OUEST / MENCHUM / BENAKUMA / G.S BENAKUMA,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,45,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0046,G.S BENATIDI / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,183,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,46,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0047,G.S BENATIDI BAKERE / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,274,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,47,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0048,G.S BENENG / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,281,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,48,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0049,G.S BOSUNG / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,351,NORD-OUEST / MENCHUM / BENAKUMA / G.S BENAKUMA,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,49,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0050,G.S AYENGE / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,173,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,50,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0051,G.S BUFI / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,160,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,51,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0052,G.S. IFUNG / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,53,NORD-OUEST / MENCHUM / BENAKUMA / Grand stand Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,52,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0053,G.S. IKAKEH / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,317,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,53,official
ELECAM-2025-NW-MENCHUM-BENAKUMA-0054,C.B.C KEKEKUMU / A,a1000001-0000-0000-0000-000000000007,2c58c8c2-bcb5-4975-836e-0a0d643f0156,f1964a07-2829-4cda-a6d6-eac1a68a7e80,128,NORD-OUEST / MENCHUM / BENAKUMA / Council Hall Benakuma,,,elecam-bv-2025-north-west,51a85e31c11b23b630a82c475c93f760ec905257ef781148cf0726d58209a6d0,54,official
